frame_id,steering_angle
1479425507494319077,-0.178962036967
1479425507544173435,-0.169752448797
1479425507594210936,-0.190615743399
1479425507644241617,-0.208040416241
1479425507694214918,-0.182505205274
1479425507744166667,-0.14844058454
1479425507794249045,-0.147933229804
1479425507844199990,-0.152013853192
1479425507894306288,-0.155996248126
1479425507944252759,-0.156214922667
1479425507994222748,-0.166710719466
1479425508044344060,-0.163690820336
1479425508094306324,-0.185296192765
1479425508144252721,-0.179674461484
1479425508194324860,-0.165547788143
1479425508244288432,-0.160648837686
1479425508294379650,-0.191571295261
1479425508344412031,-0.224158331752
1479425508394434830,-0.184064432979
1479425508444283094,-0.21844664216
1479425508494404158,-0.267484456301
1479425508544419820,-0.300308257341
1479425508594368923,-0.312847286463
1479425508644379140,-0.342700183392
1479425508694441560,-0.36090233922
1479425508744525468,-0.344641417265
1479425508794406620,-0.308320820332
1479425508844382225,-0.30188331008
1479425508894431058,-0.277290195227
1479425508944370054,-0.276463896036
1479425508994415680,-0.284037858248
1479425509044401448,-0.26511323452
1479425509094452123,-0.237008139491
1479425509144459014,-0.215543791652
1479425509194503615,-0.222927808762
1479425509244523914,-0.206445321441
1479425509294493508,-0.212882682681
1479425509344527001,-0.233057573438
1479425509394485367,-0.247534587979
1479425509444582032,-0.299246519804
1479425509494509691,-0.268384963274
1479425509544617554,-0.276177227497
1479425509594569041,-0.255105406046
1479425509644567991,-0.258383452892
1479425509694622934,-0.271223753691
1479425509744545074,-0.261665731668
1479425509794532223,-0.313470989466
1479425509844595148,-0.346826285124
1479425509894640364,-0.323369890451
1479425509944582688,-0.309795886278
1479425509994639991,-0.28428414464
1479425510044600373,-0.233772620559
1479425510094649582,-0.231907054782
1479425510144652007,-0.212767079473
1479425510194633153,-0.21521474421
1479425510244600609,-0.250586777925
1479425510294808619,-0.265603482723
1479425510344672783,-0.300312846899
1479425510394715866,-0.317180663347
1479425510445365476,-0.317540287971
1479425510494730986,-0.304338365793
1479425510544662756,-0.267279088497
1479425510594747498,-0.257568210363
1479425510644814523,-0.240674585104
1479425510694740913,-0.252210468054
1479425510744770118,-0.247758701444
1479425510794750012,-0.247528597713
1479425510844766567,-0.249716877937
1479425510894755431,-0.246423840523
1479425510944834508,-0.256883114576
1479425510994815995,-0.246254399419
1479425511044826008,-0.236043468118
1479425511094844418,-0.217876926064
1479425511144808457,-0.203106299043
1479425511194808200,-0.211496040225
1479425511244815064,-0.21410112083
1479425511294823093,-0.212435677648
1479425511344894728,-0.205747142434
1479425511394898629,-0.194786012173
1479425511444891215,-0.155353918672
1479425511494896236,-0.109621882439
1479425511544864801,-0.0963070839643
1479425511594886489,-0.0703767538071
1479425511644907054,-0.0454764813185
1479425511694928976,-0.041048116982
1479425511744878109,-0.0351137071848
1479425511794935446,-0.0279445182532
1479425511844959004,-0.0241416580975
1479425511894958536,-0.0185069665313
1479425511945487919,-0.0174812413752
1479425511994990408,-0.0153037328273
1479425512045030868,-0.0151119176298
1479425512095066712,-0.00791521556675
1479425512144848452,-0.00552256079391
1479425512194844837,-0.0020715626888
1479425512244850158,2.57003957813e-05
1479425512294845525,0.00179996620864
1479425512344943550,0.00138604943641
1479425512394861538,0.00307402433828
1479425512444921374,0.00536438589916
1479425512494908025,0.00665454659611
1479425512544946358,0.00976151134819
1479425512594940222,0.0106887277216
1479425512645007409,0.00971851218492
1479425512695141589,0.00843709520996
1479425512745250675,0.00809003226459
1479425512795177387,0.00933085475117
1479425512845240244,0.00741454260424
1479425512895205048,0.00770082371309
1479425512945251940,0.00876866467297
1479425512995186768,0.00828529614955
1479425513045211659,0.0087129380554
1479425513095228651,0.0100098736584
1479425513145267172,0.0105922594666
1479425513195230792,0.0107941646129
1479425513245358337,0.0111655369401
1479425513295260317,0.0109406579286
1479425513345380300,0.010850135237
1479425513395216792,0.0104334047064
1479425513445582165,0.00979527272284
1479425513495278060,0.00840358994901
1479425513545351566,0.00850020814687
1479425513595285572,0.00714491261169
1479425513645375363,0.00684874458238
1479425513695220962,0.00717760203406
1479425513745388650,0.00874625705183
1479425513795230944,0.00911308359355
1479425513845262146,0.00831532664597
1479425513895203134,0.00798351317644
1479425513945317922,0.00732547277585
1479425513995328583,0.00575327361003
1479425514045254862,0.00608979584649
1479425514095279518,0.00685105239972
1479425514145303838,0.00781179079786
1479425514195313805,0.00832280609757
1479425514245311537,0.00793783273548
1479425514295272625,0.00760162947699
1479425514345357770,0.00773364491761
1479425514395362039,0.00767681607977
1479425514445312366,0.00660672038794
1479425514495334700,0.00320979510434
1479425514545330993,0.00394952390343
1479425514595322581,0.00536816334352
1479425514645343270,0.00560834305361
1479425514695370335,0.00685679912567
1479425514745450231,0.00836841389537
1479425514795406476,0.00713411672041
1479425514845369389,0.00570876197889
1479425514895436819,0.00570202572271
1479425514946006229,0.00425424380228
1479425514995423474,0.00290601188317
1479425515045485604,0.00113042502198
1479425515095480427,-0.00025283798459
1479425515145465282,-0.00146416958887
1479425515195453430,-0.00117200496607
1479425515245518072,-0.000610150920693
1479425515295494416,0.000521768175531
1479425515345520206,0.00382696837187
1479425515395502100,0.00482052704319
1479425515445577163,0.00758564472198
1479425515495565334,0.00970941502601
1479425515545531672,0.00997285731137
1479425515595544903,0.0133872237056
1479425515645577335,0.0133327133954
1479425515695531458,0.0130019336939
1479425515745644199,0.0112595017999
1479425515795621998,0.010704643093
1479425515845622566,0.00869612302631
1479425515895624399,0.00740002840757
1479425515945607313,0.00716987717897
1479425515995619885,0.00566096184775
1479425516045751491,0.0037543233484
1479425516095727106,0.00434139743447
1479425516145708534,0.00514020770788
1479425516195656321,0.00601975060999
1479425516245653587,0.00653764791787
1479425516295668075,0.00706230895594
1479425516345679004,0.00934899039567
1479425516395667869,0.00992805603892
1479425516446248377,0.00886526238173
1479425516495721271,0.0092206466943
1479425516545736792,0.00977114960551
1479425516595750532,0.00909794121981
1479425516645756167,0.00743430433795
1479425516695712659,0.00596720119938
1479425516745738679,0.00365519453771
1479425516795751163,0.00608408171684
1479425516845813990,0.00409116921946
1479425516895844960,0.00379424449056
1479425516945830162,0.00217202724889
1479425516995852363,0.00190775783267
1479425517045786997,0.00116833078209
1479425517095839291,0.00113331910688
1479425517145883715,0.00131112372037
1479425517195817392,0.00239416165277
1479425517245854183,0.00151216937229
1479425517295849722,0.000600791128818
1479425517345925350,0.00152238400187
1479425517395867402,0.00137743109372
1479425517445941223,0.00384666537866
1479425517495869723,0.00416667805985
1479425517545927933,0.00479926774278
1479425517595933857,0.0069653368555
1479425517645904222,0.0067150820978
1479425517695927035,0.00623007630929
1479425517745932102,0.00853292271495
1479425517795929864,0.00809145346284
1479425517846016082,0.00935124605894
1479425517895952489,0.00991066545248
1479425517945994315,0.00752151990309
1479425517995946341,0.00689373025671
1479425518045978177,0.00564823439345
1479425518096055331,0.0044549270533
1479425518146081577,0.00359730212949
1479425518196060079,0.0021076509729
1479425518246029594,0.0037774676457
1479425518296052711,0.0047650677152
1479425518346009073,0.00510277273133
1479425518396032071,0.00576056912541
1479425518446032950,0.00511776190251
1479425518496042111,0.00592138571665
1479425518546087245,0.00619972823188
1479425518596115590,0.00743278115988
1479425518646134068,0.00745698669925
1479425518696180177,0.00825629383326
1479425518746130615,0.0091314855963
1479425518796210363,0.00890466477722
1479425518846129848,0.00940763298422
1479425518896212765,0.00944846589118
1479425518946161155,0.00847827922553
1479425518996173454,0.00843111984432
1479425519046215719,0.00912501104176
1479425519096175113,0.0105772763491
1479425519146208459,0.0119098797441
1479425519196176755,0.0121064987034
1479425519246305767,0.012507846579
1479425519296181009,0.0107555743307
1479425519346410173,0.00910175591707
1479425519396263218,0.00834005326033
1479425519446200629,0.00673475814983
1479425519496250478,0.00595630146563
1479425519546232164,0.00283404346555
1479425519596211236,0.00267021241598
1479425519646244666,0.00366899301298
1479425519696250734,0.00324775232002
1479425519746289904,0.000695955823176
1479425519796268780,0.00590626569465
1479425519846313549,0.00629824353382
1479425519896290952,0.00846730545163
1479425519946311423,0.00981005467474
1479425519996306554,0.00980257708579
1479425520046335388,0.0117303486913
1479425520096306363,0.0127313248813
1479425520146410769,0.00959036219865
1479425520196339278,0.00644147023559
1479425520246419766,0.00175278296228
1479425520296428839,-0.00073193188291
1479425520346368633,-9.40445752349e-05
1479425520396369663,-0.000200970185688
1479425520446434787,0.00462378049269
1479425520496397663,0.00389414420351
1479425520546399407,0.00486896559596
1479425520596437609,0.00470096059144
1479425520646449910,0.00605586729944
1479425520696475310,0.0067429705523
1479425520746462348,0.00913450401276
1479425520796460314,0.00763990031555
1479425520846491894,0.00534023949876
1479425520896526083,0.00782425142825
1479425520946569901,0.00392904505134
1479425520996482435,0.00212468951941
1479425521046508545,-0.00343184871599
1479425521096592599,-0.00559114105999
1479425521146578194,-0.0108144786209
1479425521196546857,-0.0130880251527
1479425521246570105,-0.0129294237122
1479425521296564431,-0.0139935426414
1479425521346533439,-0.0150754768401
1479425521396617625,-0.0134439403191
1479425521446557452,-0.0173996221274
1479425521496593618,-0.020100813359
1479425521546620413,-0.028675749898
1479425521596659375,-0.0427432470024
1479425521646609900,-0.0475616827607
1479425521696704425,-0.0504657700658
1479425521746664196,-0.0496848225594
1479425521796612620,-0.0556383430958
1479425521846658865,-0.051223885268
1479425521896633230,-0.0387865453959
1479425521946659767,-0.0239175520837
1479425521996657914,-0.0144559331238
1479425522046658012,-0.0126447137445
1479425522096664086,-0.0114534962922
1479425522146698478,-0.0105683263391
1479425522196709012,-0.0123221892864
1479425522246730504,-0.0142084062099
1479425522296728054,-0.0155293317512
1479425522346778845,-0.0165096893907
1479425522396791648,-0.00474671507254
1479425522446760352,-0.000583405606449
1479425522496785122,0.00270049320534
1479425522546799449,0.00590427266434
1479425522596769751,0.00667750788853
1479425522646799903,0.00779415061697
1479425522696852260,0.00872061308473
1479425522746819490,0.00838027149439
1479425522796832706,0.00772524112836
1479425522846917485,0.00518623646349
1479425522896839872,0.00284821423702
1479425522946842605,0.0015411733184
1479425522996817154,0.00152975402307
1479425523046868163,0.00403892109171
1479425523096818651,0.00933370180428
1479425523146849309,0.0121354106814
1479425523196828112,0.0118953380734
1479425523247019664,0.0112850051373
1479425523296947233,0.0104577578604
1479425523346911434,0.00775096239522
1479425523396930504,0.00457589514554
1479425523446994860,0.00178240169771
1479425523496905046,0.000403131503845
1479425523546935140,-0.000128213228891
1479425523596959177,0.000739568378776
1479425523646950361,0.000980844371952
1479425523696922554,0.00305202277377
1479425523746973788,0.00535597046837
1479425523796982853,0.0101637113839
1479425523846998140,0.00853081420064
1479425523897050353,0.0105934347957
1479425523947001910,0.0110544199124
1479425523997015819,0.0109614096582
1479425524047072149,0.00660483306274
1479425524097034939,0.0042947861366
1479425524147065019,0.00350184785202
1479425524197036926,0.0046211509034
1479425524247268634,0.00506030814722
1479425524297028239,0.00430049514398
1479425524347165961,0.0026358794421
1479425524397172351,0.000862872460857
1479425524447183779,0.000492463703267
1479425524497114750,0.000195756001631
1479425524547198046,-0.000554348342121
1479425524597077765,-0.00262729544193
1479425524647179311,-0.00344783533365
1479425524697172288,-0.00279274350032
1479425524747213253,-0.00274686515331
1479425524797198967,-0.0018367661396
1479425524847099141,-0.0013976340415
1479425524897126058,0.000186004530406
1479425524947268033,0.00239302101545
1479425524997230487,0.00326610216871
1479425525047202151,0.00379025237635
1479425525097198542,0.00625397777185
1479425525147240528,0.00689658336341
1479425525197277370,0.00672170845792
1479425525247253908,0.00888205226511
1479425525297248054,0.0117785176262
1479425525347335941,0.013706647791
1479425525397318388,0.0136781092733
1479425525447305406,0.0174478311092
1479425525497331943,0.0187432616949
1479425525547196977,0.0194566715509
1479425525597294879,0.0232007801533
1479425525647361811,0.0195310711861
1479425525697323757,0.0181532241404
1479425525747320651,0.0203089602292
1479425525797336726,0.0191175416112
1479425525847393974,0.0195753350854
1479425525897351021,0.0220788009465
1479425525947334050,0.0226457677782
1479425525997388389,0.0257486924529
1479425526047376393,0.0250450000167
1479425526097406724,0.0249456055462
1479425526147399415,0.0232240092009
1479425526197466989,0.0242146924138
1479425526247446177,0.0262116231024
1479425526297415040,0.028768055141
1479425526347458319,0.0393799990416
1479425526397442287,0.0473786368966
1479425526447486253,0.0446506179869
1479425526497552327,0.0473965704441
1479425526547483695,0.0490713864565
1479425526597537147,0.046851914376
1479425526647544180,0.060161717236
1479425526697487291,0.0660960078239
1479425526747542449,0.0713055878878
1479425526797498339,0.0731583312154
1479425526847548816,0.0746285617352
1479425526897556623,0.0773780047894
1479425526947570105,0.0839453935623
1479425526997573289,0.091698795557
1479425527047603556,0.0831841379404
1479425527097545014,0.0816711038351
1479425527147568266,0.0804382562637
1479425527197682201,0.0910301879048
1479425527247580973,0.0875270068645
1479425527297621858,0.091942332685
1479425527347689075,0.0863132104278
1479425527397618778,0.0980193242431
1479425527447686387,0.103392094374
1479425527497620015,0.108115643263
1479425527547657429,0.116089276969
1479425527597672082,0.125791862607
1479425527647728256,0.118620879948
1479425527697739259,0.119332045317
1479425527747704776,0.125844568014
1479425527797663960,0.12677384913
1479425527847740373,0.119346953928
1479425527897694212,0.121130138636
1479425527947728896,0.12165646255
1479425527997753850,0.118090428412
1479425528047769945,0.119516916573
1479425528097726783,0.118467524648
1479425528148316551,0.115820407867
1479425528197838034,0.107499338686
1479425528247865601,0.108232200146
1479425528297799371,0.115576848388
1479425528347901388,0.101407460868
1479425528397886138,0.0882364213467
1479425528447813309,0.0874699950218
1479425528497857760,0.0774137824774
1479425528547855204,0.0697086006403
1479425528597846623,0.0655743852258
1479425528647902230,0.0610440187156
1479425528697908643,0.0633410662413
1479425528747936663,0.0622896328568
1479425528797883713,0.05106639117
1479425528847918328,0.0421920344234
1479425528897922008,0.032509945333
1479425528948061523,0.0256397277117
1479425528997936083,0.0231833644211
1479425529047962986,0.0194879285991
1479425529097947458,0.00923177041113
1479425529148032401,0.00247417995706
1479425529198028406,-0.0013486436801
1479425529248048710,-0.00217994255945
1479425529297942428,-0.00697311526164
1479425529348104149,-0.0128829013556
1479425529397966979,-0.0205702036619
1479425529448014833,-0.0301082842052
1479425529498075443,-0.0325944274664
1479425529548054482,-0.0361604318023
1479425529598071462,-0.043423101306
1479425529648051137,-0.0441974066198
1479425529698045292,-0.0426423624158
1479425529748041607,-0.05386351794
1479425529798089667,-0.0662036687136
1479425529848091457,-0.0843169689178
1479425529898147573,-0.0990743786097
1479425529948104152,-0.102537035942
1479425529998091055,-0.0985041037202
1479425530048144252,-0.0979335904121
1479425530098139172,-0.0840295702219
1479425530148132450,-0.0717104524374
1479425530198174638,-0.0694845765829
1479425530248156731,-0.0760108307004
1479425530298175553,-0.0869852900505
1479425530348173447,-0.0973944067955
1479425530398154453,-0.0886900871992
1479425530448227583,-0.106410890818
1479425530498178628,-0.120234020054
1479425530548217890,-0.113780364394
1479425530598236809,-0.102327167988
1479425530648192393,-0.094859264791
1479425530698199875,-0.101353794336
1479425530748261185,-0.119485497475
1479425530798305282,-0.122658260167
1479425530848309440,-0.125604733825
1479425530898390653,-0.137813583016
1479425530948308252,-0.149259582162
1479425530998326726,-0.151465907693
1479425531048264227,-0.151280626655
1479425531098260424,-0.144799083471
1479425531148315994,-0.145559802651
1479425531198325791,-0.149102911353
1479425531248293323,-0.167488664389
1479425531298306964,-0.179289773107
1479425531348329227,-0.192122235894
1479425531398325285,-0.190114170313
1479425531448335393,-0.206983715296
1479425531498385992,-0.216834694147
1479425531548367830,-0.227299213409
1479425531598406863,-0.224247023463
1479425531648447640,-0.250586748123
1479425531698403977,-0.274352222681
1479425531748437131,-0.260223716497
1479425531798384832,-0.256872445345
1479425531848464996,-0.253295183182
1479425531898412268,-0.243646219373
1479425531948484772,-0.250324428082
1479425531998441997,-0.229807749391
1479425532048444430,-0.254921615124
1479425532098493605,-0.265180289745
1479425532148466643,-0.266739577055
1479425532198492040,-0.25170776248
1479425532248526864,-0.257542878389
1479425532298531730,-0.31031525135
1479425532348510394,-0.305332094431
1479425532398519170,-0.310860812664
1479425532448532068,-0.352269768715
1479425532498582602,-0.390845030546
1479425532548575697,-0.415143370628
1479425532598578462,-0.402523487806
1479425532648579248,-0.421413809061
1479425532698579614,-0.38849028945
1479425532748601199,-0.351249068975
1479425532798581824,-0.385458439589
1479425532848603638,-0.34886482358
1479425532898578782,-0.377176135778
1479425532948639037,-0.402113139629
1479425532998646394,-0.445717781782
1479425533048609159,-0.419667959213
1479425533098634101,-0.48334929347
1479425533148668559,-0.488125085831
1479425533198643478,-0.465299278498
1479425533248712270,-0.592465519905
1479425533298737132,-0.682665944099
1479425533348722128,-0.753322541714
1479425533398761487,-0.652229249477
1479425533448764296,-0.589715600014
1479425533498758390,-0.628806352615
1479425533548734817,-0.644358456135
1479425533598757102,-0.703094899654
1479425533648805249,-0.753864884377
1479425533698769797,-0.801498830318
1479425533748779819,-0.752551972866
1479425533798750681,-0.733554780483
1479425533848771224,-0.654456317425
1479425533898746577,-0.483325362206
1479425533948818614,-0.379100680351
1479425533998875954,-0.327187687159
1479425534048823520,-0.268460452557
1479425534098795837,-0.240738987923
1479425534148861154,-0.203900963068
1479425534198830438,-0.302759498358
1479425534248838831,-0.372773677111
1479425534298831138,-0.324658691883
1479425534348871740,-0.388581424952
1479425534398873589,-0.308494716883
1479425534448993255,-0.258403778076
1479425534498905778,-0.149338826537
1479425534548985328,0.0390653349459
1479425534598960565,0.10774846375
1479425534648929715,-0.0442065708339
1479425534698918691,-0.0801640897989
1479425534748969119,-0.267854839563
1479425534798959181,-0.366629481316
1479425534849021673,-0.500946342945
1479425534898952575,-0.51774007082
1479425534949033376,-0.530631840229
1479425534998981215,-0.415097296238
1479425535049025055,-0.411135435104
1479425535099058605,-0.346524864435
1479425535149136793,-0.300125151873
1479425535199027366,-0.251404821873
1479425535249070641,-0.231946215034
1479425535299088427,-0.237353995442
1479425535349018531,-0.245603188872
1479425535399103411,-0.205591753125
1479425535449083924,-0.189135327935
1479425535499077294,-0.164630442858
1479425535549108138,-0.149270161986
1479425535599116798,-0.136598750949
1479425535649074456,-0.112798221409
1479425535699136396,-0.110401205719
1479425535749054519,-0.0989664793015
1479425535799114932,-0.0923127233982
1479425535849154219,-0.0761541798711
1479425535899172409,-0.0846420675516
1479425535949169548,-0.0881768912077
1479425535999258377,-0.101437538862
1479425536049157836,-0.106562867761
1479425536099215437,-0.114912614226
1479425536149137963,-0.128489464521
1479425536199140153,-0.131153181195
1479425536249190429,-0.146048665047
1479425536299236817,-0.157312378287
1479425536349332201,-0.152395412326
1479425536399289268,-0.14493124187
1479425536449291580,-0.134302288294
1479425536499254832,-0.12294921279
1479425536549278290,-0.125723481178
1479425536599350381,-0.115602806211
1479425536649394335,-0.12651693821
1479425536699309364,-0.146010950208
1479425536749264384,-0.152437254786
1479425536799313846,-0.145579561591
1479425536849334560,-0.158381417394
1479425536899321059,-0.168655887246
1479425536949350817,-0.154542431235
1479425536999307962,-0.168386802077
1479425537049360467,-0.159201949835
1479425537099321938,-0.161500707269
1479425537149444934,-0.170065298676
1479425537199312647,-0.184426814318
1479425537249527048,-0.218666955829
1479425537299432948,-0.203120619059
1479425537349385340,-0.224390730262
1479425537399403572,-0.247568786144
1479425537449534772,-0.259187996387
1479425537499378866,-0.32089188695
1479425537549408926,-0.35429495573
1479425537599476603,-0.357132732868
1479425537649445880,-0.330115109682
1479425537699393523,-0.300628632307
1479425537749448648,-0.318861931562
1479425537799432595,-0.329454690218
1479425537849505327,-0.313053756952
1479425537899571540,-0.323996514082
1479425537949460826,-0.342005312443
1479425537999541591,-0.372733950615
1479425538049578178,-0.397914797068
1479425538099525197,-0.40024009347
1479425538149537289,-0.337546467781
1479425538199508483,-0.272457629442
1479425538249580894,-0.298710495234
1479425538299487793,-0.267559766769
1479425538349579429,-0.271087557077
1479425538399630127,-0.240214452147
1479425538449567057,-0.199537321925
1479425538499630355,-0.206360131502
1479425538549684588,-0.18666139245
1479425538599588719,-0.218186333776
1479425538649625387,-0.253057479858
1479425538699680148,-0.270852029324
1479425538749604411,-0.2756511271
1479425538799639252,-0.236291274428
1479425538849688773,-0.235675543547
1479425538899665539,-0.208578914404
1479425538949671862,-0.197605475783
1479425538999666850,-0.187086194754
1479425539049654751,-0.17025731504
1479425539099719805,-0.167525351048
1479425539149854211,-0.16536398232
1479425539199729469,-0.180942624807
1479425539249747694,-0.186807066202
1479425539299713964,-0.186867073178
1479425539349816840,-0.178165331483
1479425539399729648,-0.213370203972
1479425539449796685,-0.244836106896
1479425539499788184,-0.228468850255
1479425539549830724,-0.237259179354
1479425539599674596,-0.234197452664
1479425539649870315,-0.198251992464
1479425539699866715,-0.231257870793
1479425539749913621,-0.287795335054
1479425539799916152,-0.240299552679
1479425539849944023,-0.22839410603
1479425539899902531,-0.24382185936
1479425539950044587,-0.185665905476
1479425539999990608,-0.146548911929
1479425540049895564,-0.116605594754
1479425540100005772,-0.100535295904
1479425540149925565,-0.067362472415
1479425540199978643,-0.0433262549341
1479425540249957662,-0.052333123982
1479425540299874000,-0.0495562031865
1479425540349887335,-0.0206361599267
1479425540399880633,-0.00525168329477
1479425540450000195,0.00321372924373
1479425540500045535,0.00255470606498
1479425540549910374,0.00241347728297
1479425540599999736,0.00262372102588
1479425540649939928,0.00387847260572
1479425540699935321,0.0111912991852
1479425540750013810,0.0206844545901
1479425540800030852,0.0323095805943
1479425540849973132,0.0419506952167
1479425540900084990,0.0497435480356
1479425540949986786,0.0367201976478
1479425540999962619,0.0740051195025
1479425541049996630,0.0754198729992
1479425541100026278,0.0812478661537
1479425541150119020,0.107789985836
1479425541200086277,0.0824937745929
1479425541250059567,0.106722742319
1479425541300087695,0.0785758495331
1479425541350134802,0.0896666869521
1479425541400092845,0.0795320272446
1479425541450155962,0.0805430561304
1479425541500093733,0.112724207342
1479425541550131504,0.0843454375863
1479425541600157348,0.0898353904486
1479425541650213798,0.087223418057
1479425541700184339,0.116090446711
1479425541750129294,0.149516895413
1479425541800201088,0.198380544782
1479425541850214201,0.257487118244
1479425541900135273,0.349697440863
1479425541950269339,0.298245698214
1479425542000193075,0.300329953432
1479425542050243901,0.31773775816
1479425542100178255,0.363919347525
1479425542150179904,0.412643820047
1479425542200332090,0.43566942215
1479425542250188411,0.477528840303
1479425542300264703,0.515994012356
1479425542350292770,0.505175888538
1479425542400302505,0.51683807373
1479425542450284490,0.500268042088
1479425542500341982,0.565812885761
1479425542550268750,0.540640592575
1479425542600251916,0.501099407673
1479425542650309273,0.477985143661
1479425542700349426,0.445010334253
1479425542750388246,0.422025769949
1479425542800360824,0.424296885729
1479425542850376607,0.349899023771
1479425542900324682,0.320305973291
1479425542950417438,0.311369210482
1479425543000366685,0.287791639566
1479425543050363591,0.261016428471
1479425543100384243,0.251101911068
1479425543150410078,0.233268618584
1479425543200367100,0.236279904842
1479425543250461643,0.222333714366
1479425543300580980,0.217414140701
1479425543350409124,0.170619830489
1479425543400470359,0.146997213364
1479425543450500165,0.125649347901
1479425543500458904,0.106630139053
1479425543550515024,0.0844979137182
1479425543600414654,0.0581226162612
1479425543650456326,0.0496421456337
1479425543700514429,0.0384465642273
1479425543750480658,0.0288506224751
1479425543800513590,0.0292775817215
1479425543850602521,0.024877468124
1479425543900672397,0.0221709422767
1479425543950534573,0.0172143038362
1479425544000530418,0.0148474033922
1479425544050639336,0.0156875308603
1479425544100514864,0.0131394611672
1479425544150545420,0.0143708251417
1479425544200618773,0.0150180254132
1479425544250594881,0.014299527742
1479425544300611308,0.0145270898938
1479425544350618146,0.0144669199362
1479425544400613328,0.0118559896946
1479425544450676032,0.0123914629221
1479425544500619859,0.0111841475591
1479425544550630139,0.00873996596783
1479425544600683146,0.00611222349107
1479425544650663190,0.00560043752193
1479425544700665224,0.00628377078101
1479425544750731862,0.0054333996959
1479425544800679466,0.00458486238495
1479425544850680417,0.004598332569
1479425544900710029,0.005203793291
1479425544950704476,0.00554968090728
1479425545000710017,0.00457864161581
1479425545050712458,0.00534533942118
1479425545100782497,0.00413910718635
1479425545150787300,0.00328239845112
1479425545200776586,0.00275884382427
1479425545250724281,0.00107826082967
1479425545300813622,0.00199121772312
1479425545350785174,0.00192070717458
1479425545400795200,0.00212058587931
1479425545450820828,0.00275100511499
1479425545500791466,0.00112166674808
1479425545550775750,0.000452570297057
1479425545600822488,0.00111205817666
1479425545650803520,0.00167499261443
1479425545700861090,0.00125500920694
1479425545750880702,0.00121602939907
1479425545800812603,0.00138178025372
1479425545850834103,0.00224962085485
1479425545900846542,0.00317934015766
1479425545950864790,0.00407015485689
1479425546000886993,0.00348609150387
1479425546050900116,0.00372105930001
1479425546100922648,0.00325211556628
1479425546150948672,0.00285468925722
1479425546200944634,0.00235818373039
1479425546250952349,0.00145204889122
1479425546300929611,0.00018694557366
1479425546350974256,0.00104636733886
1479425546400959812,0.00169956975151
1479425546451009695,0.0022279350087
1479425546500956206,0.00183930352796
1479425546551054350,0.00293607474305
1479425546601047918,0.00327247870155
1479425546651053563,0.0039718025364
1479425546701078952,0.0038810679689
1479425546751147781,0.00489369267598
1479425546800985454,0.00581592600793
1479425546851017408,0.00524411350489
1479425546901025082,0.00399828003719
1479425546951039456,0.0039868238382
1479425547001049232,0.0050776139833
1479425547051026985,0.00641669286415
1479425547101065936,0.00839732587337
1479425547151102112,0.00807873159647
1479425547201116961,0.006425535772
1479425547251191653,0.00693091424182
1479425547301103173,0.00789105985314
1479425547351154797,0.00733985612169
1479425547401146666,0.00495143001899
1479425547451116588,0.00251059187576
1479425547501134739,0.00213012937456
1479425547551208335,0.00175158143975
1479425547601158362,0.00187085464131
1479425547651239399,0.00155724445358
1479425547701227000,0.00164416118059
1479425547751217977,0.00126216979697
1479425547801173323,0.00124477141071
1479425547851250330,0.00134070659988
1479425547901173167,0.00131262431387
1479425547951248561,0.00116261397488
1479425548001202753,0.000462386320578
1479425548051310806,0.000979450182058
1479425548101314308,0.000526575255208
1479425548151285042,0.00121030001901
1479425548201283336,0.00184264359996
1479425548251362584,0.00306943710893
1479425548301327485,0.00404228828847
1479425548351295671,0.00328841223381
1479425548401297298,0.0013064709492
1479425548451338199,0.00110804289579
1479425548501355826,0.00256337458268
1479425548551349265,0.00465869950131
1479425548601365030,0.00524721900001
1479425548651349601,0.00552292680368
1479425548701394456,0.00426588347182
1479425548751407666,0.00421352870762
1479425548801379148,0.0060992538929
1479425548851441051,0.00894575193524
1479425548901396699,0.0104707432911
1479425548951416088,0.00953825563192
1479425549001436173,0.0067129326053
1479425549051438596,0.00567663135007
1479425549101420367,0.00707941502333
1479425549151489213,0.00938986148685
1479425549201454856,0.010106167756
1479425549251520594,0.00986164622009
1479425549301455235,0.00586008885875
1479425549351489232,0.0056716487743
1479425549401529290,0.00436842814088
1479425549451605357,0.00717525696382
1479425549501504601,0.00976739358157
1479425549551537112,0.0100827971473
1479425549601531611,0.00793271325529
1479425549651554092,0.00505501963198
1479425549701586437,0.00463907746598
1479425549751515766,0.00557244569063
1479425549801608300,0.00984493084252
1479425549851573827,0.012874555774
1479425549901601395,0.0136390840635
1479425549951613378,0.0121663296595
1479425550001604638,0.0114460587502
1479425550051612563,0.01040781755
1479425550101580730,0.0110420398414
1479425550151628097,0.0144460638985
1479425550201581711,0.0160400569439
1479425550251599591,0.0231849625707
1479425550301684224,0.0320359691978
1479425550351679553,0.0444190651178
1479425550401645645,0.0573988631368
1479425550451696235,0.0619634538889
1479425550501732668,0.0590813457966
1479425550551749675,0.0529549643397
1479425550601670140,0.0506960824132
1479425550651732780,0.0687694102526
1479425550701752654,0.0872768014669
1479425550751704689,0.09985614568
1479425550801774608,0.109340324998
1479425550851765637,0.119924649596
1479425550901776443,0.134237200022
1479425550951788090,0.14299492538
1479425551001721507,0.139601632953
1479425551051871594,0.13072489202
1479425551101830995,0.129089161754
1479425551151776513,0.143794938922
